":START_ID",":END_ID","relation",":TYPE"
"Test coupon measurements were taken.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"It was confirmed that ASIC lands on test coupons identical to hybrids.","a85efe8c4cbc17de1427f577fb9cb7d6349c6031745c8cb29785de7a212d9846","has_concept","Concept"
"It was confirmed that ASIC lands on test coupons identical to hybrids.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"It was confirmed that ASIC lands on test coupons identical to hybrids.","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"It was confirmed that ASIC lands on test coupons identical to hybrids.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"It was confirmed that ASIC lands on test coupons identical to hybrids.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","e9b154398d8f4ac3c17e09632ac25cb838f9317e2d9126f7e55a3e0203070183","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","c2120ee50c052376300b0bc728a681c5d4a7f4276ddcd081f3d644425514cd07","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","716b3c650f4b676f9d565777f5e1ca5dbe63f14152a3412fd2bfeb686d1679f1","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","9e3247e8a52d68a802fe50be5904f4a9024061cd0515ab31109cae6fe39ee888","has_concept","Concept"
"Metal trace variability should not affect shield layer functionality.","5272eb931a0178430bf20cf01456308c48639fed5212ff9f59436ff0aa3bd031","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","53a272bdab8e65ecc1e949ccaf975f2716d03c99b5d34df95b66bd6197a33449","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","7366b4fb0245233f96bba878c01681ee64ecbb5f690239285b2483bd182bc92c","has_concept","Concept"
"It was confirmed that metal trace variability should not affect shield layer functionality.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Via chain will remain.","16c8d2864a4296a9ccc00d5be2c2fdcf096b073f5449e9836b47e685e3900ea2","has_concept","Concept"
"Via chain will remain.","7c92c484ed51854daaa5e9d51a652660ffae3b67d436a5367583431c261f3886","has_concept","Concept"
"Via chain will remain.","8cae97c9e52d27609e813d1261be90632994602d3826d78ad15051fab6bd9f23","has_concept","Concept"
"It was confirmed that via chain will remain.","5164cd098cc0eb61bcf601389eb9cdd33664110b19fbcdf78e8d17e0e23f1a53","has_concept","Concept"
"It was confirmed that via chain will remain.","fa408a4c61ddf7abbfbdd026db521bdd73658505b160190cf1da10351586cded","has_concept","Concept"
"It was confirmed that via chain will remain.","4fe34f3aabcdf34a498b067215736ca86a9e230ab34b2ced2f2ead908ceb9699","has_concept","Concept"
"It was confirmed that via chain will remain.","f4e5f1ba318855fd1d241f76e9820a36a19c574ed33603c7500b4b8d46a1eb41","has_concept","Concept"
"It was confirmed that via chain will remain.","38d1d6e6ac7e241e7a8aa4f1f8bbba23a27828f0de175a7d637ef72d175abda8","has_concept","Concept"
"The EC is using the same test coupon.","eaed2ad3a7b2225dc00589b1d3f7540228875b8953b92d3379cd1c36307f844a","has_concept","Concept"
"The EC is using the same test coupon.","5f97f6a9bc89f4a4278a0f38969be907969068f3f2c6eb8f7e9fa1d03207f4e0","has_concept","Concept"
"The EC is using the same test coupon.","b59c4aa945d52f96b38a19aa40ffa30762962c2b4d451ee1869bc8c33f1e7491","has_concept","Concept"
"The EC is using the same test coupon.","dd10fcf5c368049fbc42b5b6543cbdf6bb7f73a141b8a03e6020410b88dfe37f","has_concept","Concept"
"The EC is using the same test coupon.","d19d6c04e4e69bdcbeb7bd5fa500f6f18258da4f05a27be45b1699ca93ca7713","has_concept","Concept"
"Kambiz copied the design of the test coupon as far as Sven knows.","25b64309e67802e5d329b3f69683d8c26ea4be09358f647333afd2f26b13bd5d","has_concept","Concept"
"Kambiz copied the design of the test coupon as far as Sven knows.","919d308f6b53c51a3252af9c30a520610f6b94c6ed4cf89b1a1a3ac7e948c154","has_concept","Concept"
"Kambiz copied the design of the test coupon as far as Sven knows.","f0cd3fad0abd6870a3a219a1ac7b810d1c2b6463bdb9cc05652cd98c6f796ab2","has_concept","Concept"
"Kambiz copied the design of the test coupon as far as Sven knows.","3ab6690668cae451fbb3c644eb69771b9167c7a9dd98ef019573c8a5b5f9b103","has_concept","Concept"
"Dennis will make Kambiz aware of the change proposal.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Dennis will make Kambiz aware of the change proposal.","8ed04ed41a85892fc57934808724c9f05a580fa6bec690050c230fec35166396","has_concept","Concept"
"Dennis will make Kambiz aware of the change proposal.","d120eda9be7f0b27fe14e31d23005ba6e1e3d33fa1fb0b513935070475a541d7","has_concept","Concept"
"Dennis will make Kambiz aware of the change proposal.","8e033da7ebb8ffe7590f60fa2d6dcd308981c9281ef494fec37ce5d02f4c395c","has_concept","Concept"
"Dennis will make Kambiz aware of the change proposal.","aa4a00fab8b1ca04fba070adfdb046f980e9808b9a84393fdde781794b2b9d07","has_concept","Concept"
"A change proposal was discussed regarding the test coupon.","80214b7829ebab097b50987b2180f31da9dc852919dc8d683a1c59351f59973c","has_concept","Concept"
"A change proposal was discussed regarding the test coupon.","aa4a00fab8b1ca04fba070adfdb046f980e9808b9a84393fdde781794b2b9d07","has_concept","Concept"
"A change proposal was discussed regarding the test coupon.","e6ad57b352a52488d25293d7238bdb868595b1a4e9b91e3fd498c29d48a3a677","has_concept","Concept"
"A change proposal was discussed regarding the test coupon.","dd10fcf5c368049fbc42b5b6543cbdf6bb7f73a141b8a03e6020410b88dfe37f","has_concept","Concept"
"A change proposal was discussed regarding the test coupon.","b2af86fb44be6c4ae4645b8240431b5237ec8f7ad0adc5ae39aa9d84ea30b1f9","has_concept","Concept"
"Mechanical endcap hybrids were discussed.","28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","has_concept","Concept"
"Mechanical endcap hybrids were discussed.","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"Mechanical endcap hybrids were discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"Mechanical endcap hybrids were discussed.","ae8f3243c37ee142b4100c9c544e5674ec1b8bea22958a5cac7f7e2daee615db","has_concept","Concept"
"It was confirmed that a 0.25mm core is okay.","8d0f8d3e83e1f623d135a391e92b3230959849bd817f855c1eb85d01082f46ee","has_concept","Concept"
"It was confirmed that a 0.25mm core is okay.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"It was confirmed that a 0.25mm core is okay.","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"It was confirmed that a 0.25mm core is okay.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"It was confirmed that a 0.25mm core is okay.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"A 0.25mm core was confirmed to be okay.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"A 0.25mm core was confirmed to be okay.","8d0f8d3e83e1f623d135a391e92b3230959849bd817f855c1eb85d01082f46ee","has_concept","Concept"
"A 0.25mm core was confirmed to be okay.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"A 0.25mm core was confirmed to be okay.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"The tender process is not yet complete.","69f8174664be1f9577c0238b2932f128fbf6e0909bc945c5b8dc8ad8bfb85e2b","has_concept","Concept"
"The tender process is not yet complete.","7eb84a54e9c5abee6afa8427933bdb6575ba82e82aeca41c9e5a92ab93e0eed2","has_concept","Concept"
"The tender process is not yet complete.","e05e18f29eb761a81df704f7487f5791563786189b123dcb617e74910b9bc219","has_concept","Concept"
"The tender process is not yet complete.","e2295454f715e738107bd8b5f26471fccd10397645de74c996dbcb521d67ca2c","has_concept","Concept"
"The tender process is not yet complete.","4571faab4338f717501abab5c86b6ffd73a9e1f665840a342d58e8dbdeb2ac95","has_concept","Concept"
"Prague wants to order more mechanical hybrids.","1f17547cc74eb4312d1e869240f15e987976112ae927ba79679cc75ca2d2ef8d","has_concept","Concept"
"Prague wants to order more mechanical hybrids.","9898db6459c2d54ad016cf47d1c5bf610b721abd22b9254f98c00328a4f11958","has_concept","Concept"
"Prague wants to order more mechanical hybrids.","f255ea964b07246f9b4b48f8f730e0145a8eb4d77d264a80d51ee4214551ec10","has_concept","Concept"
"Prague wants to order more mechanical hybrids.","72e7a9afc3f54882c234570c28dbef421a3add4baf056a49bdd1fe322881b1f9","has_concept","Concept"
"Ordering of mechanical hybrids is not yet closed.","02f22c651735f43276e521314463b2bd8039bab4563aeffd40e5c396f56d2229","has_concept","Concept"
"Ordering of mechanical hybrids is not yet closed.","35a549427b6c123b6b5bc370b0b4c32bc6842009768003eeac385d142a74f357","has_concept","Concept"
"Ordering of mechanical hybrids is not yet closed.","62da9b6acf9f9f072f0c5c520396dabfe0ad204125656178f473727a715c981c","has_concept","Concept"
"Ordering of mechanical hybrids is not yet closed.","c8360d1b8380c5e4be4f65fd22cea2ca753d990825091673a1821aa56a35d785","has_concept","Concept"
"Karola will add a link to the google sheet to the EC planning meeting agenda.","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"Karola will add a link to the google sheet to the EC planning meeting agenda.","7e772fb4cc2293e794250fd95ecdb8dbadd88eb01387e73e14f08bbac678a81b","has_concept","Concept"
"Karola will add a link to the google sheet to the EC planning meeting agenda.","958f7a39200d87acaa93893a9f852009e82faee303700f1f6e7af9f33f7ca02e","has_concept","Concept"
"Karola will add a link to the google sheet to the EC planning meeting agenda.","05993b70fb3cfe8764221b15f8aaa151022da09204d138ef3928275c2bc795f8","has_concept","Concept"
"Karola will add a link to the google sheet to the EC planning meeting agenda.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"A UV and polaris epoxy temperature dependence study was conducted.","1d8aca33b91af15dd8486337b2dafb86bd8d40ec415f105dff8a3d4ce40517ab","has_concept","Concept"
"A UV and polaris epoxy temperature dependence study was conducted.","28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","has_concept","Concept"
"A UV and polaris epoxy temperature dependence study was conducted.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"A UV and polaris epoxy temperature dependence study was conducted.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"A UV and polaris epoxy temperature dependence study was conducted.","596ffa609ac3d5d129bcaa91ef5d5661c78ca19b17c091d1d0da34fe9d91d88a","has_concept","Concept"
"It was confirmed that temperature-dependent calibration has been done.","c9c60b238514644bdf1962ba5bdea2e7cce6a47f398f4f4cdc9cd8347ddaae8a","has_concept","Concept"
"It was confirmed that temperature-dependent calibration has been done.","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"It was confirmed that temperature-dependent calibration has been done.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"It was confirmed that temperature-dependent calibration has been done.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"Temperature-dependent calibration has been done.","c9c60b238514644bdf1962ba5bdea2e7cce6a47f398f4f4cdc9cd8347ddaae8a","has_concept","Concept"
"Temperature-dependent calibration has been done.","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"Temperature-dependent calibration has been done.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Temperature-dependent calibration has been done.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"The study was conducted.","28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","has_concept","Concept"
"The study was conducted.","7d7c5f99c17bcb3e9e1e2c76074d26731af7b8df512d7b7a75c1cb8ccdf049a3","has_concept","Concept"
"The study was conducted.","dbd581fdbb85696c1b3307d1e2446255f6dd13867087aee8a8b5d7ce37cb828d","has_concept","Concept"
"The study was conducted.","0e23f952c89b72e9f676d581d66f7533543feabd5ebbbb3cf395590c959791e1","has_concept","Concept"
"A stencil might be more reliable for the UV and polaris epoxy study.","28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","has_concept","Concept"
"A stencil might be more reliable for the UV and polaris epoxy study.","1d8aca33b91af15dd8486337b2dafb86bd8d40ec415f105dff8a3d4ce40517ab","has_concept","Concept"
"A stencil might be more reliable for the UV and polaris epoxy study.","181c24e6b1b45e91a8039d6d333bc6756d312e05fc5e3fbc5ef9674cbc7a9c04","has_concept","Concept"
"A stencil might be more reliable for the UV and polaris epoxy study.","3a83e203218c9f02a21a2a0d52ed848c876e958ae52d646be00d288580292167","has_concept","Concept"
"A stencil might be more reliable for the UV and polaris epoxy study.","c2120ee50c052376300b0bc728a681c5d4a7f4276ddcd081f3d644425514cd07","has_concept","Concept"
"It was confirmed that a stencil might be more reliable.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"It was confirmed that a stencil might be more reliable.","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"It was confirmed that a stencil might be more reliable.","c2120ee50c052376300b0bc728a681c5d4a7f4276ddcd081f3d644425514cd07","has_concept","Concept"
"It was confirmed that a stencil might be more reliable.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"It was confirmed that a stencil might be more reliable.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"It was determined that glue amounts should be checked by weight.","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"It was determined that glue amounts should be checked by weight.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"It was determined that glue amounts should be checked by weight.","2189dc5b54e506b97d496fbe0471891dcbafc761f8604305f0ca2efa602bffe4","has_concept","Concept"
"It was determined that glue amounts should be checked by weight.","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"It was determined that glue amounts should be checked by weight.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"A question was raised on how to check glue amounts.","0f0ee189f7c52f5ff8c2039d6ecf729e9b2dd6c8ee30714fece399c1aa1f6a7c","has_concept","Concept"
"A question was raised on how to check glue amounts.","23831843a48c63be9f9473d47da0cbcb01715985961899a5715d7095c78f451f","has_concept","Concept"
"A question was raised on how to check glue amounts.","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"A question was raised on how to check glue amounts.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"A question was raised on how to check glue amounts.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"Tests for the UV and polaris epoxy temperature dependence were done without hardener.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Tests for the UV and polaris epoxy temperature dependence were done without hardener.","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"Tests for the UV and polaris epoxy temperature dependence were done without hardener.","181c24e6b1b45e91a8039d6d333bc6756d312e05fc5e3fbc5ef9674cbc7a9c04","has_concept","Concept"
"Tests for the UV and polaris epoxy temperature dependence were done without hardener.","596ffa609ac3d5d129bcaa91ef5d5661c78ca19b17c091d1d0da34fe9d91d88a","has_concept","Concept"
"Tests for the UV and polaris epoxy temperature dependence were done without hardener.","25f410e338f531659ec1ce966633b650fcf7e63d9a0d082dfb71b94a621f1a4a","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","568758596605e31b84cb40d1b35c52d71d812c694b86ea1671042b1416923ead","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","2500419f16bbc2218d918bba42d4bfb2538dbf39b99a4258c46ae47b46d6ff04","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","25f410e338f531659ec1ce966633b650fcf7e63d9a0d082dfb71b94a621f1a4a","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","f57d84c08e92de7b3adba42739d052f9e5e6b91382a0e65ea47f97706ceb76fe","has_concept","Concept"
"A study was conducted on the temperature dependence of UV glue.","568758596605e31b84cb40d1b35c52d71d812c694b86ea1671042b1416923ead","has_concept","Concept"
"The EC HV tab jig was discussed.","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"The EC HV tab jig was discussed.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"The EC HV tab jig was discussed.","8aba2579529ecf9376ca1cf3339c0735f8b43dbe26659e94815b6b2729853805","has_concept","Concept"
"The EC HV tab jig was discussed.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"The EC HV tab jig was discussed.","c96ce5b001203d336a3c9089d5c4be0ac7e2fa047a703b51b0976fbbb2c814e3","has_concept","Concept"
"A proposal was made to move all EC tabs to 5mm longer.","aa4a00fab8b1ca04fba070adfdb046f980e9808b9a84393fdde781794b2b9d07","has_concept","Concept"
"A proposal was made to move all EC tabs to 5mm longer.","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"A proposal was made to move all EC tabs to 5mm longer.","b35e8d561db50ebd61b37db34a0a22c3331de59173abe80ea8d5290184920227","has_concept","Concept"
"A proposal was made to move all EC tabs to 5mm longer.","ad55b8256eb8e2a949ff1f946d6483770a0091380aa0bbbcb76c27b02b0ce9e5","has_concept","Concept"
"A proposal was made to move all EC tabs to 5mm longer.","37e67da7f10029e684c1c96929c8434d3c494418113c5dad2fdfd1ed94ccb157","has_concept","Concept"
"It was decided not to move all EC tabs to 5mm longer.","7eb84a54e9c5abee6afa8427933bdb6575ba82e82aeca41c9e5a92ab93e0eed2","has_concept","Concept"
"It was decided not to move all EC tabs to 5mm longer.","ab8575e45fd412ce3ff5fea0debfc05dc4561203e002506c0b605f2cfdaad2c0","has_concept","Concept"
"It was decided not to move all EC tabs to 5mm longer.","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"It was decided not to move all EC tabs to 5mm longer.","21dcf5ae5f388a8a1fec310f824e9790b790868c4e755aecc82b0d02442ed21f","has_concept","Concept"
"It was decided not to move all EC tabs to 5mm longer.","dd37b133e2d1538067bfc0c01ea01de82f36ad7d4736adc4523e73a7fd8dc933","has_concept","Concept"
"There would be knock-on effects in the cold box design.","0b7db2ee8ad7178571e7e24a8e8b6883b5a2eaba203b2cd959b04cb6b66edb6e","has_concept","Concept"
"There would be knock-on effects in the cold box design.","ab8575e45fd412ce3ff5fea0debfc05dc4561203e002506c0b605f2cfdaad2c0","has_concept","Concept"
"There would be knock-on effects in the cold box design.","548672a018fa96696fd0b32504ccab73c8aa5b9323b26d61df8cf52319094d69","has_concept","Concept"
"There would be knock-on effects in the cold box design.","07f9d6ede40fc5fc2c3d5442a2cb5420781a07503d0b33359c392677fa0160a4","has_concept","Concept"
"There would be knock-on effects in the cold box design.","b335d267d62ef607bd69ec6d283fdefdce59dbfa02a676428cae9556239d5841","has_concept","Concept"
"Forest added an additional talk about wire bonding.","facd46598526415572442d807e6284f394533961258eb54974f95c85afba9184","has_concept","Concept"
"Forest added an additional talk about wire bonding.","90af635d95647dad4c78826de88c9d1bba09120bffed1519d6b10efcccd8ebdd","has_concept","Concept"
"Forest added an additional talk about wire bonding.","37e67da7f10029e684c1c96929c8434d3c494418113c5dad2fdfd1ed94ccb157","has_concept","Concept"
"Forest added an additional talk about wire bonding.","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"Forest added an additional talk about wire bonding.","d3893e56a6f6874d0657bafb529615aa02292017f10a47fb86d644522f6a5d6e","has_concept","Concept"
"Items were left for discussion, including wire bonding.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"Items were left for discussion, including wire bonding.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"Items were left for discussion, including wire bonding.","568758596605e31b84cb40d1b35c52d71d812c694b86ea1671042b1416923ead","has_concept","Concept"
"Items were left for discussion, including wire bonding.","d3893e56a6f6874d0657bafb529615aa02292017f10a47fb86d644522f6a5d6e","has_concept","Concept"
"Craig and Ingo will email the ITk week presenters and upload the minutes to indico.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Craig and Ingo will email the ITk week presenters and upload the minutes to indico.","3c7ab2f54b35a2a48ad533ab80082a1a0ce845e9bfe88aa445847a50353a7a75","has_concept","Concept"
"Craig and Ingo will email the ITk week presenters and upload the minutes to indico.","78a946775f710eca615d6a4f87252db960784b6072ca550a3bb1bbe954a29f6c","has_concept","Concept"
"Craig and Ingo will email the ITk week presenters and upload the minutes to indico.","d95bf4470024539f6d91fc38eadfa657d602bbf992a25986f2f9e87d8e056ea8","has_concept","Concept"
"Craig and Ingo will email the ITk week presenters and upload the minutes to indico.","21c49802605967ebecf4ff46085fd7e067c19f06e387e6bd09288ad64140cefb","has_concept","Concept"
"The minutes of the meeting were recorded on 28/01/20.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"The minutes of the meeting were recorded on 28/01/20.","37de2bcc725de0bc92e818093f2ff131af3b88ca8c2e19c4fe01580f9d7deb3e","has_concept","Concept"
"The minutes of the meeting were recorded on 28/01/20.","21c49802605967ebecf4ff46085fd7e067c19f06e387e6bd09288ad64140cefb","has_concept","Concept"
"The minutes of the meeting were recorded on 28/01/20.","ad254d23eb4605ec82120ac71eb8e0618eafb285f8178aac7b9fadd9c023f8cd","has_concept","Concept"
"Writing a QC document for coils was assigned as an action.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"Writing a QC document for coils was assigned as an action.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Writing a QC document for coils was assigned as an action.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"Writing a QC document for coils was assigned as an action.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"Writing a QC document for coils was assigned as an action.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Craig & Ingo introduced the meeting.","340423952fa736b3ff7ed6cedbc4d03a4d64df07e4bcc13b675170410d47b3aa","has_concept","Concept"
"Craig & Ingo introduced the meeting.","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"Craig & Ingo introduced the meeting.","0d5851dbf0a89cd1631b30ed1cbae2c4f33a4c3c45cd349092e00310d8883fc2","has_concept","Concept"
"Craig & Ingo introduced the meeting.","e8f40309ac92e541c2b2c577f2328bce23fe28018aea8e91def3213cfac1ad7e","has_concept","Concept"
"Craig & Ingo introduced the meeting.","d95bf4470024539f6d91fc38eadfa657d602bbf992a25986f2f9e87d8e056ea8","has_concept","Concept"
"Craig & Ingo suggested moving weighing and bonding to a later session.","1d95f0347ca23cc8feac6b2c7482f23e1736cedbc3462b0b5a2d80623e9b854c","has_concept","Concept"
"Craig & Ingo suggested moving weighing and bonding to a later session.","f002e5abcb1d4230315294ed1c66ae771cab9637139c6228b763c2183c2ffa13","has_concept","Concept"
"Craig & Ingo suggested moving weighing and bonding to a later session.","568758596605e31b84cb40d1b35c52d71d812c694b86ea1671042b1416923ead","has_concept","Concept"
"Craig & Ingo suggested moving weighing and bonding to a later session.","6a6d182831bf4947b9e72dfbb6a28130fa791e766ba1d699d375e7faa9c61394","has_concept","Concept"
"Craig & Ingo suggested moving weighing and bonding to a later session.","86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","has_concept","Concept"
"Karola asked about the shipping box survey.","23831843a48c63be9f9473d47da0cbcb01715985961899a5715d7095c78f451f","has_concept","Concept"
"Karola asked about the shipping box survey.","f9fd602da616c501bd1a8270ab9ed80c2622ab10e8a12c2eeebae71fd46a9be1","has_concept","Concept"
"Karola asked about the shipping box survey.","0f0ee189f7c52f5ff8c2039d6ecf729e9b2dd6c8ee30714fece399c1aa1f6a7c","has_concept","Concept"
"Karola asked about the shipping box survey.","0f07ea1b52b12276118e2bb08bce913c98a1fe8ce031e3fcd7e0f8cfdda7f383","has_concept","Concept"
"Karola asked about the shipping box survey.","e8c7537954a3908acf174da5550ed877f54f3059af4915bad2da1522fd36bfca","has_concept","Concept"
"Bart showed the prototype HV tab holder.","ae8f3243c37ee142b4100c9c544e5674ec1b8bea22958a5cac7f7e2daee615db","has_concept","Concept"
"Bart showed the prototype HV tab holder.","d95bf4470024539f6d91fc38eadfa657d602bbf992a25986f2f9e87d8e056ea8","has_concept","Concept"
"Bart showed the prototype HV tab holder.","089bf960711a195ae7e692947cf4ed00e93fb9a9e273608d49001700089fcd00","has_concept","Concept"
"Bart showed the prototype HV tab holder.","8ef1f7d79d98194a8a8540785c9377b8eb574846d0b64cfb1702b75f9c5b10b0","has_concept","Concept"
"Bart showed the prototype HV tab holder.","0d2278a7edced612a25330e560b705b4793adeb90640bb4e548007a816e064a2","has_concept","Concept"
"Vitaliy commented on the usefulness of the HV tab holder.","0f2d8be743adcc62e12abfa83515c0f2f4981162d64a1a21482963c1e652e1fd","has_concept","Concept"
"Vitaliy commented on the usefulness of the HV tab holder.","5e26084b84a335ba55fc72dc2551effaa8c212069ea4fa45e79bde8daa3e343c","has_concept","Concept"
